timestamp,24:F2:7F:FF:65:72,24:F2:7F:FF:65:73,24:F2:7F:FF:65:74,24:F2:7F:FF:65:B2,24:F2:7F:FF:65:B3,24:F2:7F:FF:65:B4,38:17:C3:C2:14:50,38:17:C3:C2:14:52,38:17:C3:C2:14:53,38:17:C3:C2:14:54,B2:38:6C:49:95:D8,38:17:C3:C2:15:54,24:F2:7F:FF:65:B0,88:36:6C:94:59:DE,58:86:94:BC:64:24,70:5D:CC:3B:7E:00,58:86:94:AE:50:CB,24:F2:7F:FF:63:B0,24:F2:7F:FF:63:B2,24:F2:7F:FF:63:B3,24:F2:7F:FF:63:B4,24:F2:7F:FF:85:B0,24:F2:7F:FF:85:B2,24:F2:7F:FF:85:B3,24:F2:7F:FF:85:B4,24:F2:7F:FF:61:30,24:F2:7F:FF:61:32,24:F2:7F:FF:61:34,5A:86:94:4F:45:6C,38:17:C3:C2:15:10,38:17:C3:C2:15:12,38:17:C3:C2:15:13,38:17:C3:C2:15:14,70:5D:CC:05:7B:9C,24:F2:7F:FF:65:70,24:F2:7F:FF:61:33,38:17:C3:C2:15:30,24:F2:7F:FF:75:93,24:F2:7F:FF:75:94,58:86:94:55:6D:D6,24:F2:7F:FF:75:90,24:F2:7F:FF:75:92,38:17:C3:C1:DE:93,B0:38:6C:4E:F2:5E,38:17:C3:C2:15:50,38:17:C3:C2:15:52,38:17:C3:C2:15:53,90:9F:33:BE:1C:1E,38:17:C3:C1:DE:90,38:17:C3:C1:DE:92,24:F2:7F:FF:5D:13,24:F2:7F:FF:5D:14,24:F2:7F:FF:84:33,38:17:C3:C2:10:B0,38:17:C3:C2:10:B2,38:17:C3:C2:10:B3,38:17:C3:C2:10:B4,24:F2:7F:FF:5D:30,24:F2:7F:FF:5D:32,24:F2:7F:FF:5D:33,24:F2:7F:FF:5D:12,38:17:C3:C2:15:34,70:5D:CC:AE:25:36,24:F2:7F:FF:84:30,24:F2:7F:FF:84:32,24:F2:7F:FF:5D:34,24:4B:FE:24:9B:6C,38:17:C3:C2:15:33,24:F2:7F:FF:5D:10,24:F2:7F:FF:84:34,38:17:C3:C2:15:32,6C:19:8F:CF:B4:CA,38:17:C3:C2:14:90,38:17:C3:C2:14:92,38:17:C3:C2:14:93,38:17:C3:C2:14:94,CC:40:D0:AF:EB:B1,38:17:C3:C2:13:B4,38:17:C3:C2:13:B3,38:17:C3:C2:13:B0,38:17:C3:C2:13:B2,38:17:C3:C2:14:70,38:17:C3:C2:14:73,38:17:C3:C2:14:32,38:17:C3:C2:14:33,38:17:C3:C2:14:34,38:17:C3:C1:69:70,38:17:C3:C2:14:74,90:9F:33:81:8E:C8,38:17:C3:C2:14:30,24:F2:7F:FF:75:F0,24:F2:7F:FF:75:F2,24:F2:7F:FF:75:F4,24:F2:7F:FF:75:F3,44:48:C1:27:95:B0,44:48:C1:27:95:B2,44:48:C1:27:95:B3,38:17:C3:C1:69:72,38:17:C3:C1:69:73,24:F2:7F:FF:7A:F0,24:F2:7F:FF:7A:F2,24:F2:7F:FF:7A:F3,C2:78:90:1F:E3:A2,B2:38:6C:49:01:2C,24:F2:7F:FF:7A:F4,5A:86:94:C3:E9:60,38:17:C3:C1:69:74,60:D0:2C:11:97:3C,38:17:C3:C1:DE:94
2026-07-07 17:34:15.890,-88,-88,-90,-84,-84,-84,-71,-72,-71,-71,-89,-95,-83,-95,-86,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:16.223,,,,,,,,,,,,,,,,,-81,-73,-74,-73,-73,-79,-81,-81,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:16.557,,,,,,,,,,-70,,,,,-87,-91,,,,,,,,,,-93,-94,-95,-87,-79,-69,-79,-79,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:16.890,-90,,,-82,-82,-82,-71,-71,-72,-72,,,-83,,,-90,,-73,-73,-74,-73,-78,-79,-79,-79,-93,,,-87,-81,,-80,-81,,-90,-93,-90,-93,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:17.223,-90,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:17.557,,,,-83,-83,-83,-71,-71,-71,-71,,,-84,,,-91,,,,,,,,,,,,,,,,,,,,,,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:17.890,,,,,,,,,,,,,,,,,,-75,-76,-75,-76,-79,-80,-80,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:18.224,,-88,-88,,,,-71,-70,-70,-71,-86,,,,-86,-90,,-72,-72,-72,-72,-81,-82,-80,-82,-94,-94,-93,-88,,,,-83,-89,,,-88,-93,-93,-93,-92,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:18.557,,,,-83,-82,-83,-67,-68,-68,-67,,,-83,-94,,,,,,,,,,,,-94,-93,-94,-86,-80,-81,-81,,,,-92,,-93,-92,,-93,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:18.890,-87,-87,,,,,,,,,-89,,,,,,-80,,,,,,,,,,,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:19.224,,,,-81,-83,-81,-71,-72,-72,-72,,,-81,,-88,,,,,,,,,,,-92,-92,,,,,,,,,-93,,,,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:19.557,,,,,,,,,,,,,,,,,-82,-71,-72,-71,-71,-81,-81,-81,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:19.891,,-88,-88,,,,,,,,,,,,-89,-93,,,,,,,-80,-80,-80,-94,-92,-93,-88,-80,-81,,-82,-89,-89,-93,,,,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:20.224,,,,,-82,-82,-73,-74,-74,-74,,,-82,,,,,,,,,,,,,-93,-94,-93,,-80,-80,-69,,,,-93,,-94,-95,,-94,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:20.557,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:20.891,,,,-82,-81,-81,-70,-70,-70,-71,,,-81,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:21.224,,,,,,,,,,,,,,,,,,-70,-70,-70,-70,-83,,-81,-81,,,,,,,,,,,,,,,,,,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:21.558,-86,-87,-87,,,,,,,,,,,,,,,,,,,,,,,-93,-94,-93,-88,-79,-80,-79,-79,-90,-87,-93,,-93,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:21.891,,,,-83,-81,-81,-72,-72,-72,-71,,-95,-82,,,,,,,,,,,,,,-94,-93,-87,-79,-78,-80,-78,,,-92,,-95,-94,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:22.225,-88,-88,-88,,,,,,,,,,,,,,-81,,,,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:22.558,,,,-81,-81,-81,-71,-71,-71,-71,,,-81,,-88,,,,,,,,,,,-94,-95,-93,-88,,,,,-88,,-93,,,,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:22.891,,,,,,,,,,,,,,,-87,-94,,-72,-72,-72,-73,-79,-79,-80,-79,-95,-93,-93,,,,,,,,-93,,,,-91,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:23.225,-89,-90,-89,,,,,,,,-88,,,,,,,,,,,,,,,,,,,-78,-78,-78,-78,-88,,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:23.558,,,,-83,-81,-81,-70,-70,-69,-69,,-94,-81,,,,,,,,,,,,,,,,-87,-76,-76,-77,-77,,,,,-94,-94,,-93,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:23.892,,,,,,,,,,,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:24.225,,,,-83,-81,-81,-69,-69,-70,-69,,,-81,,,,,,,,,,,,,-94,-93,-94,-87,,,,,-88,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:24.558,,,,,,,,,,,,,,,-87,-94,-84,-70,-71,-71,-70,-79,-79,-79,-80,-94,-92,-92,-88,-78,-78,-78,-77,,,,,-92,-92,-89,-93,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:24.892,-94,-93,,,,,,,,,,-93,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,,,-93,-92,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:25.225,,,,-86,-86,-87,-70,-70,-70,-70,,,-85,,,,,,,,,,,,,,,,,-78,-79,-79,-79,,,,,-93,-93,,-94,-92,,,-94,-94,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:25.559,,,,-88,-89,,,,,,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:25.892,,,,,,-88,-69,-69,-69,-69,,,,,-87,-88,,,,,,,,,,-92,-92,-93,,-76,,,,-90,,-92,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:26.225,,,,,,,,,,,,,,,-85,-89,-84,-71,-72,-72,-73,-81,-83,-82,-82,-92,-91,-91,-88,-79,-79,-79,-79,,,-92,,-93,-93,-93,-93,-93,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:26.559,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:26.892,,,,-86,-86,-87,-68,-68,-68,-68,,,-87,,,,,,,,,,,,,,,,,-79,-80,-79,-79,,,,,,,,-91,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:27.226,,,,-87,-87,-87,-69,-69,-69,-69,-87,,,,,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:27.559,,,,,,,,,,,,,,,-88,-89,-84,-72,-72,-72,-72,-78,-80,-79,-79,-95,,-93,-92,-78,-78,-78,-80,-84,,-93,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:27.893,,,,-82,-82,-82,,,,,,-92,-82,,-87,,,,,,,,,,,-93,-93,-93,-94,-77,-77,-77,-77,-86,,-94,,,,-88,,,,,-94,-93,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:28.226,-88,,-92,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:28.559,,,,-80,-80,-80,-73,-73,-73,-73,,,-80,,-87,-93,,,,,,,,,,,,,,,,,-80,,,,,-95,-95,,-94,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:28.893,,,,,,,-74,-74,-74,-74,,,,,,,-84,-72,-72,-72,-72,-80,-80,-80,-79,,,,,,,,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:29.226,,,,,,,,,,,,,,,,,,-71,-72,-71,-71,-79,-81,-81,-81,-93,-92,-92,-90,-79,-79,-78,-78,-91,,-92,,-93,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:29.560,,,,-80,-80,-80,,,,,,,-80,,,-92,,,,,,,,,,,-93,-93,,-73,-73,-74,-74,,,-93,,-94,-94,,,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:29.893,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:30.226,,,,-80,-80,-80,-72,-72,-73,-72,,-92,-80,,-87,,,,,,,,,,,,,,,,,,,,,,,-92,-94,-88,,-92,,,-92,-93,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:30.560,,,,,,,-72,-72,-72,-72,,,,,-90,-94,,-75,-77,-75,-76,-80,-80,-80,-79,-93,-93,-93,,-74,-74,-74,-75,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:30.893,,,,,,,,,,,,,,,,,-81,-75,-75,-75,-75,-79,-80,-80,-79,,,,,,,,,-83,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:31.227,,,,-80,-81,-81,-73,-73,,,,-91,-80,,-90,-92,,,,,,,,,,,,,-92,-75,-75,-74,-75,,,,,-94,-93,-87,,,,,-92,-93,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:31.560,,,-87,,,,,,,,-87,-93,,,,,,,,,,,,,,,,,,,,,,,,,,-94,-95,,,-94,,,,-92,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:31.893,,,,-81,-81,-82,-72,-72,-72,-72,,,-81,,-86,,,,,,,,,,,,,,,,,,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:32.227,,,,,,,-71,-72,-71,-71,,,,,-88,,-85,-72,-72,-72,-72,,-83,-83,-83,,,,,-75,-75,-76,-76,,,,,,,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:32.560,,,,,,,,,,,,,,,,,,-72,-75,-75,-74,-78,-80,-79,-78,,,,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:32.894,,,,,-82,-82,,,,,,,-82,,,-93,,,,,,,,,,,,,,-74,-74,-74,-74,-90,,,,-92,-91,,-92,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:33.227,,-87,,-82,-81,-82,-72,-72,-71,-71,,,-81,,,,,,,,,,,,,,,,,-77,-75,-76,-76,,,,,,-91,,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:33.560,,,,,,,,,,,,,,,,,-82,-71,-72,-72,-72,-80,-80,-80,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:33.894,,,,-82,-83,-82,-69,-69,-69,-69,,,-82,,-89,-91,,,,,,,,,,-94,-93,,-87,-76,-76,-76,-76,,,,,-90,,,-91,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:34.227,,,,,,,,,,,,,,,,,,-72,-73,-72,-73,-80,-80,-80,-80,,,,,,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:34.561,,,,-82,-83,-83,,,,,,,-82,,,-91,,,,,,,,,,,-95,-94,-89,-75,-75,-75,-76,-92,,-93,,,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:34.894,,-88,,-83,-83,-83,-70,-71,-70,-70,,,-83,,-87,,,,,,,,,,,,,,,,-75,-74,,,,,,,,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:35.227,,,,,,,,,,,,,,,,,-82,-72,-74,-73,-74,-80,-82,-81,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:35.561,,,,-83,-83,-83,-70,-70,-71,-71,,,,,-87,-93,,,,,,,,,,-93,-92,-95,-89,-74,-74,-74,-74,,,-93,,,,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:35.894,,,,,,,,,,,,,,,,,-84,-73,-73,-73,-73,-81,,-82,-82,,,,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:36.228,,,,-83,,-83,,,,,,,-83,,-87,-93,,,,,,,,,,-93,-93,-93,,-76,-76,-76,-75,-90,,-93,,,-94,,,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:36.561,-86,-86,-86,,,,-72,-71,-71,-71,,,-83,,-88,,,,,,,,,,,,,,,-75,-76,-75,-75,,-86,,,,,-93,-92,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:36.894,,,,,,,,,,,,,,,,,,-73,-73,-73,-72,-82,-83,-83,,,,,,,,,,,,,,,,,,,,,,,,,-90,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:37.228,,,,,,,-72,-72,-72,-72,,,,,-88,-92,,,,,,,,,,,,,-88,-76,-76,-76,-76,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:37.561,,,,,,,,,,,,,,,,,-82,-73,-73,-72,-72,-81,-80,-81,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:37.895,-87,-88,-89,-84,-85,-84,,,,,-84,,-84,,-88,-87,,,,,,,,,,-94,-95,-94,-87,-75,-74,-74,-74,-88,-88,-94,,-94,-93,-91,,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:38.228,,,,,,,-73,-72,-73,-73,,-93,-86,,,,,,,,,,,,,,,,,-74,-76,-76,-75,,,,,-90,-90,,,-88,,,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:38.561,,-88,-88,,,,,,,,,,,,,,-81,-73,-72,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:38.895,,,,-84,,-84,-70,-70,-70,-71,,,-84,,,-87,,,,,,,,,,,,,-85,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:39.228,,,,,,,,,,,,,,,,,-80,-71,-71,-72,-72,-83,-84,-83,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:39.562,,,,-82,-82,-82,,,,,,-92,-82,,-90,-89,,,,,,,,,,,-93,-94,-83,-75,-75,-75,-75,-85,,-94,,-87,-87,-86,-88,-88,,,-92,-94,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:39.895,,,,-83,-72,-83,-72,-72,-73,-72,,,-84,-90,,,,,,,,,,,,,,,,-77,-76,-76,-76,,,,,-87,-87,,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:40.229,,-87,-87,,,,,,,,,,,,,,-78,-71,-71,-71,-71,-82,,,,,,,,,,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:40.562,,,,-84,-85,-84,-74,-75,-73,-73,,,-85,-91,,,,,,,,,,,,,,,-81,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:40.895,,,,,,,,,,,,,,,-89,-88,-78,-69,-69,-69,-69,-81,-83,-83,-83,,,,,-80,-80,-80,-81,,,,,-89,-89,-88,,-89,,,-93,-93,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:41.229,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:41.562,,,,-81,-81,-81,-73,-74,-73,-74,,-93,-81,,,,,,,,,,,,,,,,,-77,-78,-77,-77,,,,,-87,-88,,-89,-87,,,-92,-93,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:41.896,,,,,,,,,,,-87,,,,,,-80,,,,,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:42.229,,,,-80,-80,-80,-74,-74,-74,-74,,,-80,-91,-84,-89,,,,,,,,,,,-90,-92,-84,,,,,,,-92,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:42.562,,,,,,,,,,,,,,,-86,-88,-77,-60,-61,-61,-61,-81,-83,-82,-81,,,,-84,-76,-78,-77,-77,,,,,,,-87,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07 17:34:42.896,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
